message_id,customer_msg
778481,@116090 My item is still not shipped paid by gift card please get your act together and ship my dvd external hd usb
980603,@AmazonHelp Hello. I’ve now claimed for the second time!!  Please advise me what’s going on!!
180337,@AmazonHelp Send the courier person before 9 as I have to leave post that..and u can tell them to check IMEI from the invoice and don't create issues
898363,"@AmazonHelp I would have arrangements. Now you have let me and my mom down. Thank you for the great service to a prepaid, prime delivery @115851"
1895360,"@AmazonHelp @117086 poxa, gente. me ajuda :("
2463038,@AmazonHelp No! No reason given.  Just that there is a delay. This is the third time this has happened in 3 orders through Prime. The other 2 I HAD to cancel as I would not have been there for the delayed deliveries. This one I want. Pathetic!  I am now worried about Xmas. Please help me.
2931294,"@AmazonHelp Had a chat with CSA Deepika. She only advised to reject the delivery. However, you are not answering my query as to how my order details &amp; address, shared with you only, reached a third party? @115850 @115851 This is breach of my privacy &amp; data. Need stern action"
1959467,Kindle wont download my book I bought @117634 fix yo shit
764170,@115821 How do I tell if it was direct or not?
367413,@AmazonHelp But I need answers not questions that only you can answer...!
281712,I ordered a badmin racquet with 1 day delivery on 3rd Oct.I haven't received the order till date and Amazon rep aren't helpful @115850
2763488,I’m trying to set up my Echo Dot (device bought in the US).  Alexa app has put me in a circular loop. It says language (India English) not supported and tells me to change to US English and then I get a device language error. I checked my account. It’s@amazon India. Please help. https://t.co/QvSABgKm44
943560,@AmazonHelp My contact Num is 9810666443!! Correct your follies!! DONT ASK ME TO FILL OUT FORMS FOR YOUR POOR OPERATIONS! #amazon #india #news #stupid
2922520,@115821 A+ on packaging lmao. https://t.co/JWGTPRrSoU
1212675,"@AmazonHelp I’ve had a delivery just now but it’s not what I ordered and paid for, what should I do?"
1450834,@AmazonHelp I’ve just had an email about a multiplayer upgrade email for call of duty - is this actually from you?
1225726,@AmazonHelp Have tried.india cc asked to call us customer care.i understand ur service.thanks.#cheat #amazon #fraud
2762024,I'd just like to throw a shout out to @115821 for having such amazing customer service. I truly enjoy doing business with them even if things go wrong.
1771832,@AmazonHelp Thank you AJ. I have filled out the form and submitted it.
2300525,@115821 when will you upgrade the mobile site to allow kindle gift purchases? Doesn't work on @115858 or @125607
908459,@115821 gone. There is a strange email address locked in now for my normal log in page (on my phone and computer)
577124,@115850 i ordered a product got wrong product still my refund not done 1month passed
2337752,"@115850 Very poor service of Amazon Courier Service in Silchar, Assam. They failed to deliver an item , even it is in place of delivery ."
1223570,"@AmazonHelp Product lisiting made inactive. Fixed details, still not active no one knows how to fix and resolve. No ownership. Was marked urgent. 8 days"
437339,@115830 I’m having major account problems and need help ASAP.  I can’t find any way of contacting you!! Can you give me a phone number ?
1308580,@AmazonHelp Good morning - I wrote an email two days ago regarding getting a fast replacement for my missing package - to which I was told I'd get a reply in 6 hours. Package never arrived and I still haven't gotten a reply 48 hours later. This is incredibly frustrating.
756694,"今話題のAmazon文字化け問題。うちのミニスーファミも該当してました。
必死に予約して楽しみにしてたのに、当日に届かない所か返送・返金ですって。
あえて言わせて貰うわクソAmazon。2度とAmazonで買わんわボケェ。"
1179687,"@AmazonHelp Hub account is activated already but it never sent me a code, and they couldn't send me a code. Felt like I was living in 1995 again."
2549519,"@AmazonHelp Bonjour, oui je l'ai transférer par email également :)"
2830688,"Petite question @120533 @AmazonHelp, est-ce que vous savez quand est-ce que vous aurez de nouveau ces articles?
Et surtout si ces offres restera jusqu'au 29 (jour de paie ^^) ?

Merci d'avance :) https://t.co/hSkp89BdX4"
2972779,@AmazonHelp @116090 your courier supplier is brutal. This Intelcom is a joke. 2 days past the delivery date so far thus my prime membership is useless
777557,@119625 Are you going to launch TV app for Smart TVs like VU? Netflix has done it and it seemed to increase their subscription.
1385667,"@115850 Placed an order on Sep 24 still not yet received. Called customer care multiple times, no positive response. Worst service ever"
2113670,Wow @115821 this is how you package and ship my $500 @115786 One X? Thanks... https://t.co/nfpCdySyWv
1701214,@AmazonHelp U r not doing anything except filling up form.am saying that transfer my hard earned money to my bank account from Amazon pay.simple
78856,@AmazonHelp Thanks.
516614,"@AmazonHelp We're sorry your package is late 
We don't have a new delivery date from UPS. Main problem was this was a switch game, release day. I am prime and feel like I am getting shafted"
144238,"Really @115830, you need to sort your packaging out! This huge box and paper packing, for this tiny watch! https://t.co/2VYtF79XyN"
2663566,@AmazonHelp Details already sent...waiting for ur call now
739722,What's going on @116439? Nothing is working &amp; my Wi-Fi is fine.
535066,"@AmazonHelp Yes here it comes , thanks installed and watching now :)"
1291983,@115821 When is the Kiki Fingerling coming?
1841370,@116313 アマゾンさんこんなの来たんですけど…… https://t.co/UAgvfaHOPf
2141984,Pedir que te traigan un paquete que necesita urgentemente el lunes y que aún no lo tengas demuestra la poca profesionalidad de @116928
2898891,@AmazonHelp Gracias hoy ya aparecío mi num. de rastreo.
356408,"@AmazonHelp Le service client ne me sert en rien, vue que quand je demande de l'aide je retourne toujours sur la même page avec les services primes. 1/2"
107246,Can @115833 help me with my statistics class? #MBA2018
831786,@AmazonHelp @115850 How many times do i need to revert them? Please tell me. Even you don't have services to provide. That's why you are only saying to revert on those feedback mails and messages.
331579,So much for @115821 prime -   why am I paying for 2 day shipping when my last 4 packages took 5?? 😡 #annoyed #primelies
1226487,@AmazonHelp can you help? I don't know whether I have a spam email or not 😔
1261110,@115850 : Can some representative connect me on my number..facing a lot of issues n your customer care number doesn't work..plz help
2808376,"Seriously @115821 , if I have a baby, could be dead from hunger. https://t.co/fkZWTcdj21"
2585570,wow amazon just charged me for a membership fee that i didn’t know i had 😭 time to kiss up to my dad
1722503,"@115833 @126972 Just got the echo show.. turn off hints, PLEASE!  I hate them  enough to return this damn thing!  They are obstructing my photo and I am not an idiot! I don’t need your constant hints on my screen!!!"
1646795,@115850 @115821 My order Id 408-1709658-7041962. Reply ASAP
25906,@AmazonHelp There is no provision to make a reply...Why aren't you replying my question on amazon pay balance??? @115851 - #amazonsucks
1031875,@AmazonHelp pas très pratique comme fonctionnement... pas moyen de régler ça via le support téléphonique ?
1525061,"@119625 
When will #Dunkirk be available?"
1494197,"@AmazonHelp hi, just curious as to why I had to pay £22 in postage and packing &amp; the item was delivered to a newsagents &amp; not my house!!"
271273,@AmazonHelp No. It just seems odd that it is taking this long to ship for something not coming from a third party.
592205,Grrr. My new HRM still hasn't been delivered to the Amazon pick-up thingy.
133714,"@AmazonHelp Kann die zuständige Kollegin vielleicht anrufen? Wäre schön, wenn es möglich ist."
2886514,@AmazonHelp I just don't understand how it's fair that I order prime item expecting next day delivery and you accept order than send email with different delivery date than next day ?
2107239,"Hi @119625, why are you serving me adverts before an episode?"
990993,@AmazonHelp The delivery date is in screenshot. Please change the shipping date. It’s already past 4 days now.
2715197,@AmazonHelp ¿O sea que este producto vale 51 pesos? ----&gt; https://t.co/aHg7ZmdHp1
239474,@AmazonHelp El amazon prime tiene el envió gratis para argentina?
1179705,@115821 @AmazonHelp  Here we go again.My package delivered to someone else. Happens approx. every other time I order which is a lot! They don’t care. I complain and it happens over &amp; over again!!!
1224971,@AmazonHelp any idea when or if today's outlander episode will be up  in the uk as a lot of us have been waiting all day
487718,Thanks @115830 I was only sat 3 metres from my front door when your courier decided to leave my parcel in the mud outside instead of knocking 🙄 https://t.co/HZQ1UdeoMg
917035,"@AmazonHelp 
I am prime customer but i haven't receive my order yet ..
I am waiting waiting and waiting https://t.co/Dj199xHW73"
2226778,"@AmazonHelp はっ！
ありがとうございます😊
ベビー用品を買いまくってるので箱はまだまだたくさんありますw
(文末のHMとかETって何だろう)"
180465,"When I pay for next day shipping, I expect my package to get here the next day! Being delayed two days is unacceptable. @AmazonHelp"
69813,@AmazonHelp I wrote mail back ! I understand you want cheat Indian customer and you don't want solve the problem. Till I get my product I won't stop tweeting. Worst experience in the world- Amazon
481644,@AmazonHelp Pertemba ES
2697971,@115830 honestly is this level of packaging (and waste!) needed for two A3 picture frames?? Someone please explain! https://t.co/VreMe6g2ct
